id,country_id,country_or_area,year,value,category
2144,12,European Union,2011,105153.3434,HFCS
2145,12,European Union,2010,102676.1866,HFCS
2146,12,European Union,2009,94070.21828,HFCS
2147,12,European Union,2008,89587.33615,HFCS
2148,12,European Union,2007,82129.6823,HFCS
2149,12,European Union,2006,76046.76393,HFCS
2150,12,European Union,2005,71802.25591,HFCS
2151,12,European Union,2004,65950.51005,HFCS
2152,12,European Union,2003,62319.20192,HFCS
2153,12,European Union,2002,55756.58751,HFCS
2154,12,European Union,2001,52032.59312,HFCS
2155,12,European Union,2000,52788.83483,HFCS
2156,12,European Union,1999,51748.84134,HFCS
2157,12,European Union,1998,60079.90475,HFCS
2158,12,European Union,1997,58699.69921,HFCS
2159,12,European Union,1996,50862.68332,HFCS
2160,12,European Union,1995,43748.97874,HFCS
2161,12,European Union,1994,39125.64616,HFCS
2162,12,European Union,1993,34486.61716,HFCS
2163,12,European Union,1992,31563.92026,HFCS
2164,12,European Union,1991,29148.25306,HFCS
2165,12,European Union,1990,29125.6363,HFCS
2166,12,European Union,2014,452695.9431,CH4
2167,12,European Union,2013,458525.6736,CH4
2168,12,European Union,2012,469808.6375,CH4
2169,12,European Union,2011,474490.8168,CH4
2170,12,European Union,2010,484704.8448,CH4
2171,12,European Union,2009,495012.8805,CH4
2172,12,European Union,2008,510421.8895,CH4
2173,12,European Union,2007,520923.6569,CH4
2174,12,European Union,2006,531707.9409,CH4
2175,12,European Union,2005,543442.4704,CH4
2176,12,European Union,2004,555673.0724,CH4
2177,12,European Union,2003,575051.6545,CH4
2178,12,European Union,2002,586079.4976,CH4
2179,12,European Union,2001,600252.5122,CH4
2180,12,European Union,2000,609440.9759,CH4
2181,12,European Union,1999,622775.452,CH4
2182,12,European Union,1998,634900.1602,CH4
2183,12,European Union,1997,651528.7386,CH4
2184,12,European Union,1996,665079.3367,CH4
2185,12,European Union,1995,668698.0515,CH4
2186,12,European Union,1994,669301.2635,CH4
2187,12,European Union,1993,686376.8219,CH4
2188,12,European Union,1992,695017.2542,CH4
2189,12,European Union,1991,715378.7049,CH4
2190,12,European Union,1990,734491.057,CH4
2191,12,European Union,2014,74.33922408,NF3
2192,12,European Union,2013,68.49299196,NF3
2193,12,European Union,2012,93.12903844,NF3
2194,12,European Union,2011,127.2213342,NF3
2195,12,European Union,2010,119.4461912,NF3
2196,12,European Union,2009,77.36960434,NF3
2197,12,European Union,2008,149.1506324,NF3
2198,12,European Union,2007,163.0367675,NF3
2199,12,European Union,2006,141.0234269,NF3
2200,12,European Union,2005,155.9654464,NF3
2201,12,European Union,2004,132.4252717,NF3
2202,12,European Union,2003,146.820605,NF3
2203,12,European Union,2002,133.9448416,NF3
2204,12,European Union,2001,82.36908254,NF3
2205,12,European Union,2000,115.8132761,NF3
2206,12,European Union,1999,60.7909614,NF3
2207,12,European Union,1998,116.8186736,NF3
2208,12,European Union,1997,103.4223747,NF3
2209,12,European Union,1996,69.4206446,NF3
2210,12,European Union,1995,43.48108363,NF3
2211,12,European Union,1994,32.49403011,NF3
2212,12,European Union,1993,29.4472286,NF3
2213,12,European Union,1992,27.37071481,NF3
2214,12,European Union,1991,25.48622903,NF3
2215,12,European Union,1990,23.77588973,NF3
2216,12,European Union,2014,239890.1665,N2O
2217,12,European Union,2013,237361.4918,N2O
2218,12,European Union,2012,236629.0221,N2O
2219,12,European Union,2011,239713.7818,N2O
2220,12,European Union,2010,244135.5,N2O
2221,12,European Union,2009,254094.4057,N2O
2222,12,European Union,2008,269056.8232,N2O
2223,12,European Union,2007,280033.5814,N2O
2224,12,European Union,2006,279466.4412,N2O
2225,12,European Union,2005,289132.4745,N2O
2226,12,European Union,2004,297172.7173,N2O
2227,12,European Union,2003,292877.8693,N2O
2228,12,European Union,2002,295460.4857,N2O
2229,12,European Union,2001,306270.0541,N2O
2230,12,European Union,2000,309752.7686,N2O
2231,12,European Union,1999,311617.7956,N2O
2232,12,European Union,1998,331944.081,N2O
2233,12,European Union,1997,353901.1794,N2O
2234,12,European Union,1996,356924.6477,N2O
2235,12,European Union,1995,351343.5641,N2O
2236,12,European Union,1994,348484.823,N2O
2237,12,European Union,1993,345876.4714,N2O
2238,12,European Union,1992,355959.7679,N2O
2239,12,European Union,1991,370242.0889,N2O
2240,12,European Union,1990,388663.4606,N2O
2241,12,European Union,2014,3486.249428,PFCS
2242,12,European Union,2013,3939.090563,PFCS
2243,12,European Union,2012,3680.628343,PFCS
2244,12,European Union,2011,4225.767482,PFCS
2245,12,European Union,2010,3857.822593,PFCS
2246,12,European Union,2009,3332.04393,PFCS
2247,12,European Union,2008,5119.139706,PFCS
2248,12,European Union,2007,5968.643612,PFCS
2249,12,European Union,2006,6435.834255,PFCS
2250,12,European Union,2005,7225.365757,PFCS
2251,12,European Union,2004,8610.464924,PFCS
2252,12,European Union,2003,10162.30079,PFCS
2253,12,European Union,2002,12287.14955,PFCS
2254,12,European Union,2001,10572.46667,PFCS
2255,12,European Union,2000,11800.29151,PFCS
2256,12,European Union,1999,13770.43981,PFCS
2257,12,European Union,1998,14155.14266,PFCS
2258,12,European Union,1997,14975.28748,PFCS
2259,12,European Union,1996,16147.63685,PFCS
2260,12,European Union,1995,16805.54006,PFCS
2261,12,European Union,1994,17217.94209,PFCS
2262,12,European Union,1993,17891.05187,PFCS
2263,12,European Union,1992,18844.42404,PFCS
2264,12,European Union,1991,23023.08038,PFCS
2265,12,European Union,1990,25369.66202,PFCS
2266,12,European Union,2014,6140.886628,SF6
2267,12,European Union,2013,6206.44412,SF6
2268,12,European Union,2012,6311.539083,SF6
2269,12,European Union,2011,6243.624233,SF6
2270,12,European Union,2010,6378.665023,SF6
2271,12,European Union,2009,6296.501118,SF6
2272,12,European Union,2008,6700.494485,SF6
2273,12,European Union,2007,7108.090324,SF6
2274,12,European Union,2006,7499.451273,SF6
2275,12,European Union,2005,7929.747383,SF6
2276,12,European Union,2004,8121.1765,SF6
2277,12,European Union,2003,8110.39113,SF6
2278,12,European Union,2002,8597.246954,SF6
2279,12,European Union,2001,9734.463822,SF6
2280,12,European Union,2000,10546.71794,SF6
2281,12,European Union,1999,10561.35846,SF6
2282,12,European Union,1998,12875.11091,SF6
2283,12,European Union,1997,13620.3417,SF6
2284,12,European Union,1996,15098.00377,SF6
2285,12,European Union,1995,15214.52949,SF6
2286,12,European Union,1994,14142.84487,SF6
2287,12,European Union,1993,12968.38205,SF6
2288,12,European Union,1992,12282.82791,SF6
2289,12,European Union,1991,11459.05799,SF6
2290,12,European Union,1990,10919.69966,SF6
2291,12,European Union,2014,151.948998,HFCS and PFCS mix
2292,12,European Union,2013,193.404159,HFCS and PFCS mix
2293,12,European Union,2012,182.082665,HFCS and PFCS mix
2294,12,European Union,2011,176.6778,HFCS and PFCS mix
2295,12,European Union,2010,366.27191,HFCS and PFCS mix
2296,12,European Union,2009,1110.08825,HFCS and PFCS mix
2297,12,European Union,2008,802.1609268,HFCS and PFCS mix
2298,12,European Union,2007,565.9062936,HFCS and PFCS mix
2299,12,European Union,2006,750.7034604,HFCS and PFCS mix
2300,12,European Union,2005,911.0179272,HFCS and PFCS mix
2301,12,European Union,2004,880.363884,HFCS and PFCS mix
2302,12,European Union,2003,1021.261359,HFCS and PFCS mix
2303,12,European Union,2002,1872.461234,HFCS and PFCS mix
2304,12,European Union,2001,1797.339134,HFCS and PFCS mix
2305,12,European Union,2000,2077.744334,HFCS and PFCS mix
2306,12,European Union,1999,3947.177534,HFCS and PFCS mix
2307,12,European Union,1998,4108.460476,HFCS and PFCS mix
2308,12,European Union,1997,4208.604376,HFCS and PFCS mix
2309,12,European Union,1996,4324.621056,HFCS and PFCS mix
2310,12,European Union,1995,5773.246762,HFCS and PFCS mix
2311,12,European Union,1994,5487.38511,HFCS and PFCS mix
2312,12,European Union,1993,5215.63716,HFCS and PFCS mix
2313,12,European Union,1992,5222.14963,HFCS and PFCS mix
2314,12,European Union,1991,5236.72332,HFCS and PFCS mix
2315,12,European Union,1990,5705.723894,HFCS and PFCS mix
2316,13,Finland,2014,47597.73353,CO2
2317,13,Finland,2013,51834.69674,CO2
2318,13,Finland,2012,50983.27288,CO2
2319,13,Finland,2011,56478.74559,CO2
2320,13,Finland,2010,63828.01823,CO2
2321,13,Finland,2009,55635.58277,CO2
2322,13,Finland,2008,58461.63302,CO2
2323,13,Finland,2007,66531.72081,CO2
2324,13,Finland,2006,68201.906,CO2
2325,13,Finland,2005,56912.31489,CO2
2326,13,Finland,2004,68821.81289,CO2
2327,13,Finland,2003,72522.59019,CO2
2328,13,Finland,2002,64946.46821,CO2
2329,13,Finland,2001,62442.64007,CO2
2330,13,Finland,2000,56973.35053,CO2
2331,13,Finland,1999,58872.9308,CO2
2332,13,Finland,1998,59351.49815,CO2
2333,13,Finland,1997,62698.08679,CO2
2334,13,Finland,1996,64038.9222,CO2
2335,13,Finland,1995,58126.24754,CO2
2336,13,Finland,1994,61696.38533,CO2
2337,13,Finland,1993,56333.26799,CO2
2338,13,Finland,1992,54264.37931,CO2
2339,13,Finland,1991,55187.17945,CO2
2340,13,Finland,1990,56950.84818,CO2
2341,13,Finland,2014,59105.07719,GHGS and CO2 mix
2342,13,Finland,2013,63276.88851,GHGS and CO2 mix
2343,13,Finland,2012,62403.74806,GHGS and CO2 mix
2344,13,Finland,2011,68033.96543,GHGS and CO2 mix
2345,13,Finland,2010,75930.97023,GHGS and CO2 mix
2346,13,Finland,2009,67670.29116,GHGS and CO2 mix
2347,13,Finland,2008,71324.57544,GHGS and CO2 mix
2348,13,Finland,2007,79212.7392,GHGS and CO2 mix
2349,13,Finland,2006,80739.06852,GHGS and CO2 mix
2350,13,Finland,2005,69548.85785,GHGS and CO2 mix
2351,13,Finland,2004,81433.97219,GHGS and CO2 mix
2352,13,Finland,2003,85219.29866,GHGS and CO2 mix
2353,13,Finland,2002,77740.96021,GHGS and CO2 mix
2354,13,Finland,2001,75324.05622,GHGS and CO2 mix
2355,13,Finland,2000,70009.50459,GHGS and CO2 mix
2356,13,Finland,1999,71916.26719,GHGS and CO2 mix
2357,13,Finland,1998,72547.80107,GHGS and CO2 mix
2358,13,Finland,1997,76216.93438,GHGS and CO2 mix
2359,13,Finland,1996,77635.89885,GHGS and CO2 mix
2360,13,Finland,1995,71848.42178,GHGS and CO2 mix
2361,13,Finland,1994,75401.54162,GHGS and CO2 mix
2362,13,Finland,1993,69898.93168,GHGS and CO2 mix
2363,13,Finland,1992,67657.25516,GHGS and CO2 mix
2364,13,Finland,1991,69069.95246,GHGS and CO2 mix
2365,13,Finland,1990,71338.5624,GHGS and CO2 mix
2366,13,Finland,2014,59028.98707,GHGS
2367,13,Finland,2013,63196.60163,GHGS
2368,13,Finland,2012,62320.635,GHGS
2369,13,Finland,2011,67947.07524,GHGS
2370,13,Finland,2010,75835.02042,GHGS
2371,13,Finland,2009,67575.2972,GHGS
2372,13,Finland,2008,71219.44022,GHGS
2373,13,Finland,2007,79096.32538,GHGS
2374,13,Finland,2006,80616.2192,GHGS
2375,13,Finland,2005,69426.5734,GHGS
2376,13,Finland,2004,81300.61902,GHGS
2377,13,Finland,2003,85082.57916,GHGS
2378,13,Finland,2002,77600.20469,GHGS
2379,13,Finland,2001,75171.38858,GHGS
2380,13,Finland,2000,69855.01065,GHGS
2381,13,Finland,1999,71755.398,GHGS
2382,13,Finland,1998,72378.9825,GHGS
2383,13,Finland,1997,76038.32689,GHGS
2384,13,Finland,1996,77446.12727,GHGS
2385,13,Finland,1995,71644.30137,GHGS
2386,13,Finland,1994,75186.22055,GHGS
2387,13,Finland,1993,69675.94952,GHGS
2388,13,Finland,1992,67421.22772,GHGS
2389,13,Finland,1991,68823.85038,GHGS
2390,13,Finland,1990,71076.99553,GHGS
2391,13,Finland,2014,1743.278988,HFCS
2392,13,Finland,2013,1612.490604,HFCS
2393,13,Finland,2012,1517.247608,HFCS
2394,13,Finland,2011,1587.895811,HFCS
2395,13,Finland,2010,1820.344654,HFCS
2396,13,Finland,2009,1425.562097,HFCS
2397,13,Finland,2008,1338.789163,HFCS
2398,13,Finland,2007,1149.94357,HFCS
2399,13,Finland,2006,910.5522552,HFCS
2400,13,Finland,2005,895.4224778,HFCS
2401,13,Finland,2004,688.6494615,HFCS
2402,13,Finland,2003,635.7446097,HFCS
2403,13,Finland,2002,634.024976,HFCS
2404,13,Finland,2001,592.1171707,HFCS
2405,13,Finland,2000,559.3184651,HFCS
2406,13,Finland,1999,330.6275695,HFCS
2407,13,Finland,1998,247.0764875,HFCS
2408,13,Finland,1997,149.487602,HFCS
2409,13,Finland,1996,74.18874828,HFCS
2410,13,Finland,1995,26.90225274,HFCS
2411,13,Finland,1994,5.34457813,HFCS
2412,13,Finland,1993,0.19054197,HFCS
2413,13,Finland,1992,0.04050453,HFCS
2414,13,Finland,1991,0.031951168,HFCS
2415,13,Finland,1990,0.024024986,HFCS
2416,13,Finland,2014,5016.974759,CH4
2417,13,Finland,2013,5122.634766,CH4
2418,13,Finland,2012,5264.876082,CH4
2419,13,Finland,2011,5306.525351,CH4
2420,13,Finland,2010,5487.222282,CH4
2421,13,Finland,2009,5404.955442,CH4
2422,13,Finland,2008,5460.818376,CH4
2423,13,Finland,2007,5591.487306,CH4
2424,13,Finland,2006,5731.238242,CH4
2425,13,Finland,2005,5659.292311,CH4
2426,13,Finland,2004,5907.357865,CH4
2427,13,Finland,2003,6092.653115,CH4
2428,13,Finland,2002,6301.453498,CH4
2429,13,Finland,2001,6519.026539,CH4
2430,13,Finland,2000,6661.09848,CH4
2431,13,Finland,1999,6911.888707,CH4
2432,13,Finland,1998,7062.381536,CH4
2433,13,Finland,1997,7308.335107,CH4
2434,13,Finland,1996,7392.081203,CH4
2435,13,Finland,1995,7469.55919,CH4
2436,13,Finland,1994,7674.103737,CH4
2437,13,Finland,1993,7707.983241,CH4
2438,13,Finland,1992,7669.450244,CH4
2439,13,Finland,1991,7714.302362,CH4
2440,13,Finland,1990,7744.716488,CH4
2441,13,Finland,2014,4626.445294,N2O
2442,13,Finland,2013,4589.416036,N2O
2443,13,Finland,2012,4527.424721,N2O
2444,13,Finland,2011,4547.934669,N2O
2445,13,Finland,2010,4676.582817,N2O
2446,13,Finland,2009,5070.902497,N2O
2447,13,Finland,2008,5917.605875,N2O
2448,13,Finland,2007,5793.793194,N2O
2449,13,Finland,2006,5725.750867,N2O
2450,13,Finland,2005,5921.380479,N2O
2451,13,Finland,2004,5844.569709,N2O
2452,13,Finland,2003,5787.699006,N2O
2453,13,Finland,2002,5676.418353,N2O
2454,13,Finland,2001,5569.394004,N2O
2455,13,Finland,2000,5621.957345,N2O
2456,13,Finland,1999,5573.500491,N2O
2457,13,Finland,1998,5678.76837,N2O
2458,13,Finland,1997,5831.758448,N2O
2459,13,Finland,1996,5886.29683,N2O
2460,13,Finland,1995,5984.195756,N2O
2461,13,Finland,1994,5786.163748,N2O
2462,13,Finland,1993,5614.44592,N2O
2463,13,Finland,1992,5461.412898,N2O
2464,13,Finland,1991,5881.93675,N2O
2465,13,Finland,1990,6328.716485,N2O
2466,13,Finland,2014,10.30386864,PFCS
2467,13,Finland,2013,6.663071293,PFCS
2468,13,Finland,2012,5.657787249,PFCS
2469,13,Finland,2011,2.299710342,PFCS
2470,13,Finland,2010,1.060941,PFCS
2471,13,Finland,2009,11.58387445,PFCS
2472,13,Finland,2008,13.93489389,PFCS
2473,13,Finland,2007,10.20663633,PFCS
2474,13,Finland,2006,19.2075921,PFCS
2475,13,Finland,2005,15.9741532,PFCS
2476,13,Finland,2004,14.3909954,PFCS
2477,13,Finland,2003,18.32408906,PFCS
2478,13,Finland,2002,16.50458665,PFCS
2479,13,Finland,2001,22.68453723,PFCS
2480,13,Finland,2000,13.2261211,PFCS
2481,13,Finland,1999,35.6934882,PFCS
2482,13,Finland,1998,0.633393,PFCS
2483,13,Finland,1997,0.550777,PFCS
2484,13,Finland,1996,0.478937,PFCS
2485,13,Finland,1995,0.416466,PFCS
2486,13,Finland,1994,0.362145,PFCS
2487,13,Finland,1993,0.314908,PFCS
2488,13,Finland,1992,0.273833,PFCS
2489,13,Finland,1991,0.238116,PFCS
2490,13,Finland,1990,0.207057,PFCS
2491,13,Finland,2014,34.25063652,SF6
2492,13,Finland,2013,30.70041204,SF6
2493,13,Finland,2012,22.15592964,SF6
2494,13,Finland,2011,23.67410499,SF6
2495,13,Finland,2010,21.79150298,SF6
2496,13,Finland,2009,26.71052198,SF6
2497,13,Finland,2008,26.6588884,SF6
2498,13,Finland,2007,19.17386353,SF6
2499,13,Finland,2006,27.564249,SF6
2500,13,Finland,2005,22.18908594,SF6
2501,13,Finland,2004,23.83809345,SF6
2502,13,Finland,2003,25.56814686,SF6
2503,13,Finland,2002,25.33507386,SF6
2504,13,Finland,2001,25.52626053,SF6
2505,13,Finland,2000,26.05970638,SF6
2506,13,Finland,1999,30.75694442,SF6
2507,13,Finland,1998,38.62456971,SF6
2508,13,Finland,1997,50.10815992,SF6
2509,13,Finland,1996,54.15934931,SF6
2510,13,Finland,1995,36.98016459,SF6
2511,13,Finland,1994,23.86100816,SF6
2512,13,Finland,1993,19.74691169,SF6
2513,13,Finland,1992,25.67092619,SF6
2514,13,Finland,1991,40.16174421,SF6
2515,13,Finland,1990,52.48329756,SF6
2516,14,France,2014,341152.5315,CO2
2517,14,France,2013,369985.5945,CO2
2518,14,France,2012,370491.1537,CO2
2519,14,France,2011,368183.4384,CO2
2520,14,France,2010,394235.6741,CO2
2521,14,France,2009,383957.6243,CO2
2522,14,France,2008,401878.8647,CO2
2523,14,France,2007,408508.5899,CO2
2524,14,France,2006,417662.6789,CO2
2525,14,France,2005,428557.6102,CO2
2526,14,France,2004,423168.6361,CO2
2527,14,France,2003,422312.8845,CO2
2528,14,France,2002,413569.2479,CO2
2529,14,France,2001,417864.7056,CO2
2530,14,France,2000,417116.5447,CO2
2531,14,France,1999,420506.322,CO2
2532,14,France,1998,429051.4999,CO2
2533,14,France,1997,407475.1118,CO2
2534,14,France,1996,414013.0701,CO2
2535,14,France,1995,401571.2255,CO2
2536,14,France,1994,394536.9624,CO2
2537,14,France,1993,394334.8338,CO2
2538,14,France,1992,414955.0768,CO2
2539,14,France,1991,425042.9207,CO2
2540,14,France,1990,400652.624,CO2
2541,14,France,2014,465369.5273,GHGS and CO2 mix
2542,14,France,2013,492151.894,GHGS and CO2 mix
2543,14,France,2012,493928.8044,GHGS and CO2 mix
2544,14,France,2011,492623.1582,GHGS and CO2 mix
2545,14,France,2010,519972.3331,GHGS and CO2 mix
2546,14,France,2009,511294.6138,GHGS and CO2 mix
2547,14,France,2008,531834.0468,GHGS and CO2 mix
2548,14,France,2007,538725.7882,GHGS and CO2 mix
2549,14,France,2006,547645.1505,GHGS and CO2 mix
2550,14,France,2005,559398.8057,GHGS and CO2 mix
2551,14,France,2004,556057.0067,GHGS and CO2 mix
2552,14,France,2003,558762.9157,GHGS and CO2 mix
2553,14,France,2002,552270.726,GHGS and CO2 mix
2554,14,France,2001,558213.5207,GHGS and CO2 mix
2555,14,France,2000,558215.9727,GHGS and CO2 mix
2556,14,France,1999,562048.359,GHGS and CO2 mix
2557,14,France,1998,575083.6307,GHGS and CO2 mix
2558,14,France,1997,558839.4905,GHGS and CO2 mix
2559,14,France,1996,565422.0126,GHGS and CO2 mix
2560,14,France,1995,550558.0985,GHGS and CO2 mix
2561,14,France,1994,542394.7538,GHGS and CO2 mix
2562,14,France,1993,543333.15,GHGS and CO2 mix
2563,14,France,1992,565981.2929,GHGS and CO2 mix
2564,14,France,1991,577151.6607,GHGS and CO2 mix
2565,14,France,1990,551057.0296,GHGS and CO2 mix
2566,14,France,2014,464417.7952,GHGS
2567,14,France,2013,491159.2659,GHGS
2568,14,France,2012,492924.8852,GHGS
2569,14,France,2011,491554.2885,GHGS
2570,14,France,2010,518939.6333,GHGS
2571,14,France,2009,510304.2921,GHGS
2572,14,France,2008,530720.3606,GHGS
2573,14,France,2007,537505.3809,GHGS
2574,14,France,2006,546295.9939,GHGS
2575,14,France,2005,557991.587,GHGS
2576,14,France,2004,554620.2305,GHGS
2577,14,France,2003,557264.2971,GHGS
2578,14,France,2002,550666.9325,GHGS
2579,14,France,2001,556514.3868,GHGS
2580,14,France,2000,556461.2965,GHGS
2581,14,France,1999,560359.3833,GHGS
2582,14,France,1998,573371.7865,GHGS
2583,14,France,1997,557135.2032,GHGS
2584,14,France,1996,563711.5917,GHGS
2585,14,France,1995,548820.132,GHGS
2586,14,France,1994,540655.7879,GHGS
2587,14,France,1993,541583.8845,GHGS
2588,14,France,1992,564121.5047,GHGS
2589,14,France,1991,575242.6373,GHGS
2590,14,France,1990,549064.8008,GHGS
2591,14,France,2014,19398.68252,HFCS
2592,14,France,2013,19170.73933,HFCS
2593,14,France,2012,18987.8598,HFCS
2594,14,France,2011,18579.79381,HFCS
2595,14,France,2010,17363.79981,HFCS
2596,14,France,2009,16311.60956,HFCS
2597,14,France,2008,15788.18976,HFCS
2598,14,France,2007,14595.13116,HFCS
2599,14,France,2006,13686.26855,HFCS
2600,14,France,2005,12676.03226,HFCS
2601,14,France,2004,11754.87105,HFCS
2602,14,France,2003,10764.99395,HFCS
2603,14,France,2002,9397.311799,HFCS
2604,14,France,2001,8086.234332,HFCS
2605,14,France,2000,6642.946443,HFCS
2606,14,France,1999,5383.414986,HFCS
2607,14,France,1998,4349.232481,HFCS
2608,14,France,1997,4111.588669,HFCS
2609,14,France,1996,3259.836237,HFCS
2610,14,France,1995,1912.11375,HFCS
2611,14,France,1994,1952.570637,HFCS
2612,14,France,1993,2936.382681,HFCS
2613,14,France,1992,4417.807529,HFCS
2614,14,France,1991,5124.376818,HFCS
2615,14,France,1990,4402.199943,HFCS
2616,14,France,2014,59761.95285,CH4
2617,14,France,2013,59044.22446,CH4
2618,14,France,2012,60127.51322,CH4
2619,14,France,2011,61629.45576,CH4
2620,14,France,2010,62525.86732,CH4
2621,14,France,2009,62891.00951,CH4
2622,14,France,2008,64028.11482,CH4
2623,14,France,2007,63982.08768,CH4
2624,14,France,2006,64334.06461,CH4
2625,14,France,2005,64648.96629,CH4
2626,14,France,2004,65595.17069,CH4
2627,14,France,2003,67193.67406,CH4
2628,14,France,2002,68554.5511,CH4
2629,14,France,2001,69813.13663,CH4
2630,14,France,2000,70804.66298,CH4
2631,14,France,1999,69712.17896,CH4
2632,14,France,1998,69651.5,CH4
2633,14,France,1997,69337.99693,CH4
2634,14,France,1996,70531.72943,CH4
2635,14,France,1995,71037.59725,CH4
2636,14,France,1994,70218.69483,CH4
2637,14,France,1993,70105.26754,CH4
2638,14,France,1992,69655.9994,CH4
2639,14,France,1991,69716.51894,CH4
2640,14,France,1990,68916.24518,CH4
2641,14,France,2014,10.6296,NF3
2642,14,France,2013,10.6296,NF3
2643,14,France,2012,20.3992,NF3
2644,14,France,2011,31.3556,NF3
2645,14,France,2010,32.1296,NF3
2646,14,France,2009,24.9572,NF3
2647,14,France,2008,46.354,NF3
2648,14,France,2007,42.1056,NF3
2649,14,France,2006,29.756,NF3
2650,14,France,2005,31.2696,NF3
2651,14,France,2004,35.54482018,NF3
2652,14,France,2003,30.46698873,NF3
2653,14,France,2002,35.54482018,NF3
2654,14,France,2001,28.44569444,NF3
2655,14,France,2000,19.89169383,NF3
2656,14,France,1999,28.40959249,NF3
2657,14,France,1998,89.6997888,NF3
2658,14,France,1997,72.8315424,NF3
2659,14,France,1996,48.594816,NF3
2660,14,France,1995,26.5426272,NF3
2661,14,France,1994,24.12966109,NF3
2662,14,France,1993,21.93605554,NF3
2663,14,France,1992,19.94186867,NF3
2664,14,France,1991,18.12897152,NF3
2665,14,France,1990,16.4808832,NF3
2666,14,France,2014,43031.33925,N2O
2667,14,France,2013,41715.49599,N2O
2668,14,France,2012,41875.30837,N2O
2669,14,France,2011,41732.07397,N2O
2670,14,France,2010,43316.62629,N2O
2671,14,France,2009,45642.3387,N2O
2672,14,France,2008,47099.12364,N2O
2673,14,France,2007,48057.0395,N2O
2674,14,France,2006,47876.61929,N2O
2675,14,France,2005,48969.44773,N2O
2676,14,France,2004,49822.92507,N2O
2677,14,France,2003,51538.41018,N2O
2678,14,France,2002,53345.29485,N2O
2679,14,France,2001,56147.5469,N2O
2680,14,France,2000,56512.07482,N2O
2681,14,France,1999,58037.05248,N2O
2682,14,France,1998,64007.58985,N2O
2683,14,France,1997,70521.27837,N2O
2684,14,France,1996,70355.99312,N2O
2685,14,France,1995,68570.36007,N2O
2686,14,France,1994,67047.12919,N2O
2687,14,France,1993,66951.88823,N2O
2688,14,France,1992,67817.21486,N2O
2689,14,France,1991,68232.74965,N2O
2690,14,France,1990,67665.0964,N2O
2691,14,France,2014,591.7123945,PFCS
2692,14,France,2013,657.6122153,PFCS
2693,14,France,2012,778.267428,PFCS
2694,14,France,2011,761.9602258,PFCS
2695,14,France,2010,605.2922219,PFCS
2696,14,France,2009,546.734063,PFCS
2697,14,France,2008,765.6687925,PFCS
2698,14,France,2007,1167.35231,PFCS
2699,14,France,2006,1450.31797,PFCS
2700,14,France,2005,1748.249887,PFCS
2701,14,France,2004,2626.777298,PFCS
2702,14,France,2003,3838.778668,PFCS
2703,14,France,2002,4162.085219,PFCS
2704,14,France,2001,2640.889839,PFCS
2705,14,France,2000,2985.410564,PFCS
2706,14,France,1999,4206.323495,PFCS
2707,14,France,1998,3410.293678,PFCS
2708,14,France,1997,2918.655813,PFCS
2709,14,France,1996,2810.701507,PFCS
2710,14,France,1995,3069.28485,PFCS
2711,14,France,1994,4313.407457,PFCS
2712,14,France,1993,4831.985386,PFCS
2713,14,France,1992,4906.23798,PFCS
2714,14,France,1991,4810.465471,PFCS
2715,14,France,1990,5190.388584,PFCS
2716,14,France,2014,470.9470552,SF6
2717,14,France,2013,574.9698276,SF6
2718,14,France,2012,644.3834397,SF6
2719,14,France,2011,636.2106904,SF6
2720,14,France,2010,860.2439271,SF6
2721,14,France,2009,930.0187463,SF6
2722,14,France,2008,1114.044956,SF6
2723,14,France,2007,1153.074775,SF6
2724,14,France,2006,1256.288519,SF6
2725,14,France,2005,1360.010988,SF6
2726,14,France,2004,1616.305474,SF6
2727,14,France,2003,1585.088774,SF6
2728,14,France,2002,1602.896852,SF6
2729,14,France,2001,1933.4278,SF6
2730,14,France,2000,2379.765315,SF6
2731,14,France,1999,2485.681854,SF6
2732,14,France,1998,2811.970794,SF6
2733,14,France,1997,2697.740042,SF6
2734,14,France,1996,2691.666537,SF6
2735,14,France,1995,2633.008004,SF6
2736,14,France,1994,2562.893674,SF6
2737,14,France,1993,2401.590771,SF6
2738,14,France,1992,2349.226253,SF6
2739,14,France,1991,2297.476765,SF6
2740,14,France,1990,2221.765783,SF6
2741,15,Germany,2014,792902.788,CO2
2742,15,Germany,2013,835792.6323,CO2
2743,15,Germany,2012,817031.4402,CO2
2744,15,Germany,2011,812483.2196,CO2
2745,15,Germany,2010,832259.2033,CO2
2746,15,Germany,2009,788422.4379,CO2
2747,15,Germany,2008,853229.9408,CO2
2748,15,Germany,2007,850795.7208,CO2
2749,15,Germany,2006,877422.4569,CO2
2750,15,Germany,2005,865958.5134,CO2
2751,15,Germany,2004,886344.6297,CO2
2752,15,Germany,2003,900377.5854,CO2
2753,15,Germany,2002,899161.5674,CO2
2754,15,Germany,2001,915634.4396,CO2
2755,15,Germany,2000,899284.9934,CO2
2756,15,Germany,1999,895336.7862,CO2
2757,15,Germany,1998,922778.54,CO2
2758,15,Germany,1997,930768.5605,CO2
2759,15,Germany,1996,958368.7247,CO2
2760,15,Germany,1995,938148.0931,CO2
2761,15,Germany,1994,939207.3282,CO2
2762,15,Germany,1993,955977.5994,CO2
2763,15,Germany,1992,965790.8353,CO2
2764,15,Germany,1991,1014119.72,CO2
2765,15,Germany,1990,1052238.234,CO2
